Mandi Name - Agmark,Mandi Name (Hi),District ID,District Name - Agmark,State Name,Source
"New Grain Market , Sonipat","नई अनाज मंडी, सोनीपत",0505,Sonipat,Haryana,Agmark
Sonepat,सोनीपत,0505,Sonipat,Haryana,Agmark
Sonepat(Kharkhoda),सोनीपत (खरखौदा),0505,Sonipat,Haryana,Agmark
Badshahpur,बादशाहपुर,0506,Gurgaon,Haryana,Agmark
Farukh Nagar,फारुख नगर,0506,Gurgaon,Haryana,Agmark
Gurgaon,गुडगाँव,0506,Gurgaon,Haryana,Agmark
NVM Gurgaon,एनवीएम गुड़गांव,0506,Gurgaon,Haryana,Agmark
Pataudi,पटौदी,0506,Gurgaon,Haryana,Agmark
Rerozepur Zhirka,फिरोजपुर झिरका,0506,Gurgaon,Haryana,Agmark
Sohna,सोहना,0506,Gurgaon,Haryana,Agmark
Ballabhgarh,बल्लभगढ़,0507,Faridabad,Haryana,Agmark
Faridabad,फरीदाबाद,0507,Faridabad,Haryana,Agmark
Faridabad(Fish Market),फरीदाबाद (मछली बाजार),0507,Faridabad,Haryana,Agmark
"New Grain Market , Faridabad","नई अनाज मंडी, फरीदाबाद",0507,Faridabad,Haryana,Agmark
Asandh,असंध,0508,Karnal,Haryana,Agmark
Ballah,बल्लाह,0508,Karnal,Haryana,Agmark
Gharaunda,घरौंदा,0508,Karnal,Haryana,Agmark
Indri,इंद्री,0508,Karnal,Haryana,Agmark
Jundla,जुंडला,0508,Karnal,Haryana,Agmark
Kunjpura,कुंजपुरा,0508,Karnal,Haryana,Agmark
"New Grain Market(main), Karnal","नई अनाज मंडी (मुख्य), करनाल",0508,Karnal,Haryana,Agmark
Nigdu,निगडू,0508,Karnal,Haryana,Agmark
Nilokheri,नीलोखेरी,0508,Karnal,Haryana,Agmark
Nissing,निसिंग,0508,Karnal,Haryana,Agmark
Tarori,तरोरी,0508,Karnal,Haryana,Agmark
Babain,बाबैन,0509,Kurukshetra,Haryana,Agmark
Iamailabad,ईमैलाबाद,0509,Kurukshetra,Haryana,Agmark
Ladwa,लाडवा,0509,Kurukshetra,Haryana,Agmark
Pehowa,पेहोवा,0509,Kurukshetra,Haryana,Agmark
Pehowa(Gumthala Gahru),पेहोवा (गुमथला गहरू),0509,Kurukshetra,Haryana,Agmark
Pipli,पिपली,0509,Kurukshetra,Haryana,Agmark
Shahabad,शाहाबाद,0509,Kurukshetra,Haryana,Agmark
Thanesar,थानेसर,0509,Kurukshetra,Haryana,Agmark
Ambala Cantt.,अंबाला कैंट।,0510,Ambala,Haryana,Agmark
Ambala City,अंबाला शहर,0510,Ambala,Haryana,Agmark
Ambala City(Subji Mandi),अंबाला शहर (सब्जी मंडी),0510,Ambala,Haryana,Agmark
Barara,बरारा,0510,Ambala,Haryana,Agmark
Mullana,मुलाना,0510,Ambala,Haryana,Agmark
Mullana(saha),मुलाना(साहा),0510,Ambala,Haryana,Agmark
Naneola,ननेओला,0510,Ambala,Haryana,Agmark
Naraingarh,नारायणगढ़,0510,Ambala,Haryana,Agmark
"New Grain Market , Ambala","नई अनाज मंडी, अंबाला",0510,Ambala,Haryana,Agmark
Shahzadpur,शहजादपुर,0510,Ambala,Haryana,Agmark
Jind,जींद,0511,Jind,Haryana,Agmark
Jullana,जुलाना,0511,Jind,Haryana,Agmark
Narwana,नरवाना,0511,Jind,Haryana,Agmark
"New Grain Market , Jind","नई अनाज मंडी, जींद",0511,Jind,Haryana,Agmark
Pillukhera,पिल्लूखेड़ा,0511,Jind,Haryana,Agmark
Safidon,सफीदों,0511,Jind,Haryana,Agmark
Uchana,उचाना,0511,Jind,Haryana,Agmark
Balu,बालू,0514,Kaithal,Haryana,Agmark
Cheeka,चीका,0514,Kaithal,Haryana,Agmark
Dhand,ढांड,0514,Kaithal,Haryana,Agmark
Kaithal,कैथल,0514,Kaithal,Haryana,Agmark
Kalayat,कलायत,0514,Kaithal,Haryana,Agmark
Pai,पई,0514,Kaithal,Haryana,Agmark
Pai(Rajaund),पै (राजौंद),0514,Kaithal,Haryana,Agmark
Pundri,पुंडरी,0514,Kaithal,Haryana,Agmark
Siwan,सिवान,0514,Kaithal,Haryana,Agmark
Bapauli,बपौली,0515,Panipat,Haryana,Agmark
Israna,इसराना,0515,Panipat,Haryana,Agmark
Madlauda,मडलौडा,0515,Panipat,Haryana,Agmark
Panipat,पानीपत,0515,Panipat,Haryana,Agmark
Panipat(Baharpur),पानीपत (बहारपुर),0515,Panipat,Haryana,Agmark
Panipat(Fish Market),पानीपत (मछली बाजार),0515,Panipat,Haryana,Agmark
Samalkha,समालखा,0515,Panipat,Haryana,Agmark
Kosli,कोसली,0518,Rewari,Haryana,Agmark
Rewari,रेवाड़ी,0518,Rewari,Haryana,Agmark
Bhattu Kalan,भट्टू कलां,0519,Fatehabad,Haryana,Agmark
Bhuna,भूना,0519,Fatehabad,Haryana,Agmark
Dharsul,धरसूल,0519,Fatehabad,Haryana,Agmark
Fatehabad,फतेहाबाद,0519,Fatehabad,Haryana,Agmark
Jakhal,जाखल,0519,Fatehabad,Haryana,Agmark
Ratia,रतिया,0519,Fatehabad,Haryana,Agmark
Tohana,टोहाना,0519,Fatehabad,Haryana,Agmark
Tohana(New Veg Market),टोहाना (न्यू वेज मार्केट),0519,Fatehabad,Haryana,Agmark
Barwala,बरवाला,0520,Panchkula,Haryana,Agmark
"New Grain Market , Panchkula","नई अनाज मंडी, पंचकूला",0520,Panchkula,Haryana,Agmark
Panchkul(Kalka),पंचकुल (कालका),0520,Panchkula,Haryana,Agmark
Panchkula,पंचकुला,0520,Panchkula,Haryana,Agmark
Raipur Rai,रायपुर राय,0520,Panchkula,Haryana,Agmark
Hassanpur,हसनपुर,0523,Palwal,Haryana,Agmark
Hodal,होडल,0523,Palwal,Haryana,Agmark
Palwal,पलवल,0523,Palwal,Haryana,Agmark
Nahan,नाहन,609,Sirmore,Himachal Pradesh,Agmark
Paonta Sahib,पांवटा साहिब,609,Sirmore,Himachal Pradesh,Agmark
Sirmour(Bagthan),सिरमौर (बागथान),609,Sirmore,Himachal Pradesh,Agmark
Sirmour(sarahan),सिरमौर(सराहन),609,Sirmore,Himachal Pradesh,Agmark
Chamba,चंबा,0602,Chamba,Himachal Pradesh,Agmark
Dharamshala,धर्मशाला,0604,Kangra,Himachal Pradesh,Agmark
Jwaklaji,ज्वाकलाजी,0604,Kangra,Himachal Pradesh,Agmark
Jwalaji,ज्वालाजी,0604,Kangra,Himachal Pradesh,Agmark
Kangra,कांगड़ा,0604,Kangra,Himachal Pradesh,Agmark
Kangra(Baijnath),कांगड़ा (बैजनाथ),0604,Kangra,Himachal Pradesh,Agmark
Kangra(Jaisinghpur),कांगड़ा(जयसिंहपुर),0604,Kangra,Himachal Pradesh,Agmark
Kangra(Jassour),कांगड़ा(जसौर),0604,Kangra,Himachal Pradesh,Agmark
Kangra(Nagrota Bagwan),कांगड़ा (नगरोटा बगवां),0604,Kangra,Himachal Pradesh,Agmark
Palampur,पालमपुर,0604,Kangra,Himachal Pradesh,Agmark
Bandrol,बंड्रोल,0606,Kullu,Himachal Pradesh,Agmark
Bhuntar,भंतर,0606,Kullu,Himachal Pradesh,Agmark
Khegsu,खेगसू,0606,Kullu,Himachal Pradesh,Agmark
Kullu,कुल्लू,0606,Kullu,Himachal Pradesh,Agmark
Kullu(Chauri Bihal),कुल्लू (चौरी बिहाल),0606,Kullu,Himachal Pradesh,Agmark
Kullu(Patli Kuhal),कुल्लू (पाटली कुहल),0606,Kullu,Himachal Pradesh,Agmark
Chail Chowk,चैल चौक,0607,Mandi,Himachal Pradesh,Agmark
Dhanotu (Mandi),धनोटू (मंडी),0607,Mandi,Himachal Pradesh,Agmark
Mandi(kangni),मंडी (कंगनी),0607,Mandi,Himachal Pradesh,Agmark
Mandi(Mandi),मंडी (मंडी),0607,Mandi,Himachal Pradesh,Agmark
Mandi(Takoli),मंडी(टकोली),0607,Mandi,Himachal Pradesh,Agmark
Rohroo,रोहरू,0608,Shimla,Himachal Pradesh,Agmark
Shimla,शिमला,0608,Shimla,Himachal Pradesh,Agmark
Shimla and Kinnaur(Koti),शिमला और किन्नौर (कोटि),0608,Shimla,Himachal Pradesh,Agmark
Shimla and Kinnaur(Nerwa),शिमला और किन्नौर (नेरवा),0608,Shimla,Himachal Pradesh,Agmark
Shimla and Kinnaur(Rampur),शिमला और किन्नौर (रामपुर),0608,Shimla,Himachal Pradesh,Agmark
Shimla and Kinnaur(Theog),शिमला और किन्नौर (ठियोग),0608,Shimla,Himachal Pradesh,Agmark
Dharampur,धरमपुर,0610,Solan,Himachal Pradesh,Agmark
Solan,एक प्रकार का हंस,0610,Solan,Himachal Pradesh,Agmark
Solan(Banalgi),सोलन(बनलगी),0610,Solan,Himachal Pradesh,Agmark
Solan(ChakkikaMor),सोलन (चक्किका मोर),0610,Solan,Himachal Pradesh,Agmark
Solan(Nalagarh),सोलन (नालागढ़),0610,Solan,Himachal Pradesh,Agmark
Solan(Parwanoo),सोलन (परवाणू),0610,Solan,Himachal Pradesh,Agmark
Solan(Rajgarh),सोलन (राजगढ़),0610,Solan,Himachal Pradesh,Agmark
Santoshgarah,संतोषगढ़,0611,Una,Himachal Pradesh,Agmark
Santoshgarh,संतोखगढ़,0611,Una,Himachal Pradesh,Agmark
Una,ऊना,0611,Una,Himachal Pradesh,Agmark
Hamirpur,हमीरपुर,2026,Hamirpur,Himachal Pradesh,Agmark
Hamirpur(Jahu),हमीरपुर(जाहू),2026,Hamirpur,Himachal Pradesh,Agmark
Hamirpur(Nadaun),हमीरपुर(नादौन),2026,Hamirpur,Himachal Pradesh,Agmark
Bilaspur,बिलासपुर,2310,Bilaspur,Himachal Pradesh,Agmark
Ghumarwin,घुमारवीं,2310,Bilaspur,Himachal Pradesh,Agmark
Namhol(Bilaspur),नम्होल(बिलासपुर),2310,Bilaspur,Himachal Pradesh,Agmark
Bandipora,बांदीपुरा,705,Baramulla,Jammu and Kashmir,Agmark
Kanispora Baramulla (F&V),कानिसपोरा बारामूला (एफ एंड वी),705,Baramulla,Jammu and Kashmir,Agmark
Nowpora,नौपोरा,705,Baramulla,Jammu and Kashmir,Agmark
Pattan,पट्टन,705,Baramulla,Jammu and Kashmir,Agmark
Rafi-Abad,रफ़ी-अबाद,705,Baramulla,Jammu and Kashmir,Agmark
Sambal,संबल,705,Baramulla,Jammu and Kashmir,Agmark
Tangmarg,तांगमार्ग,705,Baramulla,Jammu and Kashmir,Agmark
Khurbtang-Kargil,खुर्बतांग-कारगिल,708,Kargil,Jammu and Kashmir,Agmark
Leh,लेह,708,Kargil,Jammu and Kashmir,Agmark
Ashahipora (Anantnagh),आशापोरा (अनंतनाग),0701,Anantnag,Jammu and Kashmir,Agmark
Batingoo,बैटिंगू,0701,Anantnag,Jammu and Kashmir,Agmark
Dachinpora,दचिनपोरा,0701,Anantnag,Jammu and Kashmir,Agmark
Kulgam,कुलगाम,0701,Anantnag,Jammu and Kashmir,Agmark
Qazigund,काजीगुंड,0701,Anantnag,Jammu and Kashmir,Agmark
Vessue,वेस्यू,0701,Anantnag,Jammu and Kashmir,Agmark
Pulwama (F&V),पुलवामा (एफ एंड वी),0702,Pulwama,Jammu and Kashmir,Agmark
Shopian,शोपियां,0702,Pulwama,Jammu and Kashmir,Agmark
Tral,त्राल,0702,Pulwama,Jammu and Kashmir,Agmark
Bagh(Srinagar),बाग (श्रीनगर),0703,Srinagar,Jammu and Kashmir,Agmark
Ganderbal,गांदरबल,0703,Srinagar,Jammu and Kashmir,Agmark
Parimpore,परिम्पोर,0703,Srinagar,Jammu and Kashmir,Agmark
Budgam,बडगाम,0704,Badgam,Jammu and Kashmir,Agmark
Chadoora,चदूरा,0704,Badgam,Jammu and Kashmir,Agmark
Zaloosa-Chararishrief (F&V),ज़ालूसा-चाररिश्रीफ (एफ और वी),0704,Badgam,Jammu and Kashmir,Agmark
Bumhama-Kupwara (F&V),बुमहमा-कुपवाड़ा (एफ एंड वी),0706,Kupwara,Jammu and Kashmir,Agmark
HandwaraFV,हंदवाड़ा एफवी,0706,Kupwara,Jammu and Kashmir,Agmark
Langate,लंगेट,0706,Kupwara,Jammu and Kashmir,Agmark
Reasi,रियासी,0709,Udhampur,Jammu and Kashmir,Agmark
Udhampur,उधमपुर,0709,Udhampur,Jammu and Kashmir,Agmark
Akhnoor,अखनूर,0710,Jammu,Jammu and Kashmir,Agmark
Badhore,बधौर,0710,Jammu,Jammu and Kashmir,Agmark
Batote,बटोटे,0710,Jammu,Jammu and Kashmir,Agmark
Bishnah,बिश्नाह,0710,Jammu,Jammu and Kashmir,Agmark
Chanuchak,चाणुचक,0710,Jammu,Jammu and Kashmir,Agmark
Ghajansoo,गजाननसू,0710,Jammu,Jammu and Kashmir,Agmark
Jammu (Grain Mandi),जम्मू (अनाज मंडी),0710,Jammu,Jammu and Kashmir,Agmark
Jourian,जौरियन,0710,Jammu,Jammu and Kashmir,Agmark
Kalyanpur,कल्याणपुर,0710,Jammu,Jammu and Kashmir,Agmark
Khor,खोर,0710,Jammu,Jammu and Kashmir,Agmark
Marh,मार्ह,0710,Jammu,Jammu and Kashmir,Agmark
Narwal Jammu (F&V),नरवाल जम्मू (एफ एंड वी),0710,Jammu,Jammu and Kashmir,Agmark
Pragwal,प्रगवाल,0710,Jammu,Jammu and Kashmir,Agmark
Prahaladpur,प्रहलादपुर,0710,Jammu,Jammu and Kashmir,Agmark
Samba,सांबा,0710,Jammu,Jammu and Kashmir,Agmark
Sohanjana,सोहनजाना,0710,Jammu,Jammu and Kashmir,Agmark
Airwan,एयरवान,0711,Kathua,Jammu and Kashmir,Agmark
Bajwal,बाजवल,0711,Kathua,Jammu and Kashmir,Agmark
Chann Arorian,चान एरोरियन,0711,Kathua,Jammu and Kashmir,Agmark
Kathua,कठुआ,0711,Kathua,Jammu and Kashmir,Agmark
Lakhri,लखरी,0711,Kathua,Jammu and Kashmir,Agmark
Mandli,मंडली,0711,Kathua,Jammu and Kashmir,Agmark
Nagri parole,नागरी पैरोल,0711,Kathua,Jammu and Kashmir,Agmark
Palli morh,पल्ली मोड़,0711,Kathua,Jammu and Kashmir,Agmark
Sanjhi morh,सांझी मोड़,0711,Kathua,Jammu and Kashmir,Agmark
Rajouri (F&V),राजौरी (एफ एंड वी),0714,Rajouri,Jammu and Kashmir,Agmark
Chakulia,चाकुलिया,2406,East Singhbhum,Jharkhand,Agmark
Jamshedpur,जमशेदपुर,2406,East Singhbhum,Jharkhand,Agmark
Jamtara,जामताड़ा,2412,Jamtara,Jharkhand,Agmark
Latehar,लातेहार,2414,Latehar,Jharkhand,Agmark
Sahebganj,साहेबगंज,2419,Sahebgang,Jharkhand,Agmark
Saraikela,सरायकेला,2420,Saraikela(Kharsanwa),Jharkhand,Agmark
Chaibasa,चाईबासा,2422,West Singbhum,Jharkhand,Agmark
Deoghar,देवघर,1529,Deogarh,Jharkhand,Agmark
Madhupur,मधुपुर,1529,Deogarh,Jharkhand,Agmark
Bermo,बेरमो,2401,Bokaro,Jharkhand,Agmark
Bokaro (Chas),बोकारो (चास),2401,Bokaro,Jharkhand,Agmark
Chatra,चतरा,2402,Chatra,Jharkhand,Agmark
Dhanbad,धनबाद,2404,Dhanbad,Jharkhand,Agmark
Dumka,दुमका,2405,Dumka,Jharkhand,Agmark
Gadhwah,गढ़वा,2407,Garhwa,Jharkhand,Agmark
Giridih,गिरिडीह,2408,Giridih,Jharkhand,Agmark
Godda,गोड्डा,2409,Godda,Jharkhand,Agmark
Gumla,गुमला,2410,Gumla,Jharkhand,Agmark
Hazaribagh,हजारीबाग,2411,Hazaribagh,Jharkhand,Agmark
Ramgarh,रामगढ़,2411,Hazaribagh,Jharkhand,Agmark
Koderma,कोडरमा,2413,Koderma,Jharkhand,Agmark
Lohardaga,लोहरदगा,2415,Lohardaga,Jharkhand,Agmark
Pakur,पाकुड़,2416,Pakur,Jharkhand,Agmark
Daltenganj,डालटनगंज,2417,Palamu,Jharkhand,Agmark
Khunti,खूंटी,2418,Ranchi,Jharkhand,Agmark
Pandara,पंडारा,2418,Ranchi,Jharkhand,Agmark
Ranchi,रांची,2418,Ranchi,Jharkhand,Agmark
Barhmba,बरहम्बा,2421,Simdega,Jharkhand,Agmark
Simdega,सिमडेगा,2421,Simdega,Jharkhand,Agmark
Bangalore,बंगलोर,801,Bangalore,Karnataka,Agmark
"Binny Mill (F&V), Bangalore","बिन्नी मिल (एफ एंड वी), बैंगलोर",801,Bangalore,Karnataka,Agmark
Channapatana,चन्नापटाना,801,Bangalore,Karnataka,Agmark
Doddaballa Pur,डोड्डाबल्ला पुर,801,Bangalore,Karnataka,Agmark
Fruits & Vegetable(Kalsipalya),फल और सब्जी (कालसीपाल्या),801,Bangalore,Karnataka,Agmark
Fruits & Vegetable(Singena Agrahara),फल और सब्जी (सिंगेना अग्रहारा),801,Bangalore,Karnataka,Agmark
Hoskote,होसकोटे,801,Bangalore,Karnataka,Agmark
Kanakapura,कनकपुरा,801,Bangalore,Karnataka,Agmark
Ramanagara,रामनगर,801,Bangalore,Karnataka,Agmark
Athani,अथानी,802,Belgaum,Karnataka,Agmark
Bailahongal,बैलाहोंगल,802,Belgaum,Karnataka,Agmark
Belgaum,बेलगाम,802,Belgaum,Karnataka,Agmark
Belgaum(Herebhagevadi),बेलगाम (हिरेभगेवाड़ी),802,Belgaum,Karnataka,Agmark
Gokak,गोकाक,802,Belgaum,Karnataka,Agmark
Kudchi,कुडची,802,Belgaum,Karnataka,Agmark
Nandagada,नंदगडा,802,Belgaum,Karnataka,Agmark
Nippani,निप्पनी,802,Belgaum,Karnataka,Agmark
Ramdurga,रामदुर्गा,802,Belgaum,Karnataka,Agmark
Ramdurga(Katikola),रामदुर्गा (कटीकोला),802,Belgaum,Karnataka,Agmark
Sankeshwar,संकेश्वर,802,Belgaum,Karnataka,Agmark
Sankeshwara((Hukkeri),संकेश्वर ((हुक्केरी),802,Belgaum,Karnataka,Agmark
Soundati,सौंदाती,802,Belgaum,Karnataka,Agmark
Soundatti(Heragatti),सौंदट्टी (हेरागत्ती),802,Belgaum,Karnataka,Agmark
Soundatti(Munavalli),सौंदट्टी (मुनावल्ली),802,Belgaum,Karnataka,Agmark
Bellary,बेल्लारी,803,Bellary,Karnataka,Agmark
H.B. Halli,एच.बी. हल्ली,803,Bellary,Karnataka,Agmark
Hoovinahadagali,हुविनाहदगली,803,Bellary,Karnataka,Agmark
Hospet,हॉस्पीट,803,Bellary,Karnataka,Agmark
Hospet(Kampli),होसपेट(काम्पली),803,Bellary,Karnataka,Agmark
Hospet(Mariyammana halli),होस्पेट (मरियम्माना हल्ली),803,Bellary,Karnataka,Agmark
Kottur,कोट्टूर,803,Bellary,Karnataka,Agmark
Sandur,संदूर,803,Bellary,Karnataka,Agmark
Sirguppa,सिरगुप्पा,803,Bellary,Karnataka,Agmark
Bagepalli,बागेपल्ली,806,Chikmagalur,Karnataka,Agmark
Chikkamagalore,चिक्कमगलोर,806,Chikmagalur,Karnataka,Agmark
Kadur,कदुर,806,Chikmagalur,Karnataka,Agmark
Koppa,कोप्पा,806,Chikmagalur,Karnataka,Agmark
Moodigere,मुडीगेरे,806,Chikmagalur,Karnataka,Agmark
Sringeri,श्रृंगेरी,806,Chikmagalur,Karnataka,Agmark
Tarikere,तारीकेरे,806,Chikmagalur,Karnataka,Agmark
Bantvala(Vittla),बंतवाला (विट्टला),808,Mangalore(Dakshin Kannad),Karnataka,Agmark
Bantwala,बंतवाला,808,Mangalore(Dakshin Kannad),Karnataka,Agmark
Belthangdi,बेलथांगडी,808,Mangalore(Dakshin Kannad),Karnataka,Agmark
Mangalore,मंगलूर,808,Mangalore(Dakshin Kannad),Karnataka,Agmark
Manglore(Moodabidri),मंगलोर (मूडाबिदरी),808,Mangalore(Dakshin Kannad),Karnataka,Agmark
Puttur,पुत्तूर,808,Mangalore(Dakshin Kannad),Karnataka,Agmark
